	amazon_isbn	author	binding	description	img	isbn	page_count	percent_off	price	rating	rating_count	title	url	price_i	rating_i	rating_count_i	new_score
23	0152018840	Eve Bunting	Paperback	<DIV>Eve Bunting’s heartfelt story and David Diaz’s dramatic illustrations create a compelling child’s-eye view of urban violence. A young boy and his mother are forced to flee their apartment during a night of rioting in Los Angeles. Fires and looting force neighbors—who have always avoided one another—to come together in the face of danger and concern for their missing pets. David Diaz was awarded the Caldecott Medal for his bold acrylic paint and photo-collage illustrations.</DIV>	https://images-na.ssl-images-amazon.com/images/I/61VORYhdlPL.jpg	9780152018849	40		799	3.89	6623	Smoky Night	https://www.amazon.com/Smoky-Night-Eve-Bunting/dp/0152018840?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0152018840	88.04	44.5	65.8888888889	198.428888889
6	9780375858611	Chris Raschka	Hardcover	<b>Winner of the 2012 Randolph Caldecott Medal</b><br><br>This <i>New York Times</i> Bestseller and <i>New York Times</i> Best Illustrated Book relates a story about love and loss as only Chris Rashcka can tell it. Any child who has ever had a beloved toy break will relate to Daisy's anguish when her favorite ball is destroyed by a bigger dog. In the tradition of his nearly wordless picture book <i>Yo! Yes?,</i> Caldecott Medalist Chris Raschka explores in pictures the joy and sadness that having a special toy can bring. Raschka's signature swirling, impressionistic illustrations and his affectionate story will particularly appeal to young dog lovers and teachers and parents who have children dealing with the loss of something special.	https://images-na.ssl-images-amazon.com/images/I/51WgrPpx16L.jpg	9780375858611	32		1259	3.87	8447	A Ball for Daisy	https://www.amazon.com/Ball-Daisy-Caldecott-Medal-Winner/dp/037585861X?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=037585861X	69.64	43.5	84.3131313131	197.453131313
2	0316324906	Lindsay Mattick	Hardcover	<div><b>A #1 <i>New York Times</i> Bestseller and Winner of the Caldecott Medal about the remarkable true story of the bear who inspired Winnie-the-Pooh. </b></div><br>In 1914, Harry Colebourn, a veterinarian on his way to tend horses in World War I, followed his heart and rescued a baby bear. He named her Winnie, after his hometown of Winnipeg, and he took the bear to war.<br><br>Harry Colebourn's real-life great-granddaughter tells the true story of a remarkable friendship and an even more remarkable journey--from the fields of Canada to a convoy across the ocean to an army base in England...<br><br>And finally to the London Zoo, where Winnie made another new friend: a real boy named Christopher Robin.<br> <div><br></div><div><i >Before Winnie-the-Pooh, there was a real bear named Winnie.</i><i > And she was a girl!</i></div>	https://images-na.ssl-images-amazon.com/images/I/61ysu4vZrhL.jpg	9780316324908	56	18	1479	4.51	5950	Finding Winnie: The True Story of the World's Most Famous Bear	https://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0316324906	60.84	75.5	59.0909090909	195.430909091
17	0399243178	Judith St. George	Hardcover	This new version of the Caldecott-winning classic by illustrator David Small and author Judith St. George is updated with current facts and new illustrations to include our forty-second president, George W. Bush. There are now three Georges in the catalog of presidential names, a Bush alongside the presidential family tree, and a new face on the endpaper portraiture.<br> Hilariously illustrated by Small, this celebration by St. George shows us the foibles, quirks and humanity of forty-two men who have risen to one of the most powerful positions in the world. Perfect for this election year--and every year!	https://images-na.ssl-images-amazon.com/images/I/61EBEBIIfoL.jpg	9780399243172	56	26	1329	3.95	7932	So You Want To Be President?	https://www.amazon.com/So-You-Want-Be-President/dp/0399243178?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0399243178	66.84	47.5	79.1111111111	193.451111111
12	0786809140	Norton Juster	Hardcover	This is a love song devoted to that special relationship between grandparents and grandchild. <BR>The kitchen window at Nanna and Poppy's house is, for one little girl, a magic gateway. Everything important happens near it, through it, or beyond it. Told in her voice, her story is both a voyage of discovery and a celebration of the commonplace wonders that define childhood, expressed as a joyful fusion of text with evocative and exuberant illustrations.The world for this little girl will soon grow larger and more complex, but never more enchanting or deeply felt.	https://images-na.ssl-images-amazon.com/images/I/51AtxzCYbnL.jpg	9780786809141	32	21	1492	3.87	8514	The Hello, Goodbye Window	https://www.amazon.com/Hello-Goodbye-Window-Norton-Juster/dp/0786809140?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0786809140	60.32	43.5	84.9898989899	188.80989899
31	0374429855	Arthur Yorinks	Paperback	<p>Al, a janitor, and his faithful dog, Eddie, live in a single room on the West Side. They eat together, they work together, they do everything together. So what's the problem?</p><p>Thier room is crowded and cramped; their life is an endless struggle. Al and Eddie are practically at eachothers throats when a large and mysterious bird offers them a new life in paradise. After some debate, they decide to accept.</p><p>Transported to a gorgeous island in the sky, Al and Eddie are soon living a life of ease and luxury. But they come to find that the grass can be a little too green on the other side. After a dramatic, nearly tragic escape from their paradise prison, both man and dog agree: there really is no place like home.</p><p><i>Hey, Al</i> is the winner of the 1987 Caldecott Medal.</p>	https://images-na.ssl-images-amazon.com/images/I/61S3FuBwI%2BL.jpg	9780374429850	32	4	865	3.87	5559	Hey, Al	https://www.amazon.com/Hey-Al-Arthur-Yorinks/dp/0374429855?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0374429855	85.4	43.5	55.1414141414	184.041414141
43	0140502114	Gerald McDermott	Paperback	With vibrant colors and bold geometric forms, Gerald McDermott brilliantly captures the stylized look of Pueblo Indian art in this Caldecott Award-winning retelling of an ancient legend. A young boy searches for his father, but before he can claim his heritage he must first prove his worthiness by passing through the four ceremonial chambers: the kiva of lions, the kiva of snakes, the kiva of bees, and the kiva of lightning. Striking in its simplicity and grace, <i>Arrow to the Sun</i> vividly evokes the Native American reverence for the source of all life—the Solar Fire. <br><br>Winner of the Caldecott	https://images-na.ssl-images-amazon.com/images/I/51Agpxd%2BPIL.jpg	9780140502114	40		899	3.89	5282	Arrow to the Sun	https://www.amazon.com/Arrow-Sun-Pueblo-Indian-Tale/dp/0140502114?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140502114	84.04	44.5	52.3434343434	180.883434343
45	0140547533	Arlene Mosel	Paperback	In this Caldecott Medal-winning tale set in Old Japan, a lively little woman who loves to laugh pursues her runaway dumpling—and must outwit the wicked three-eyed <i>oni</i> when she lands in their clutches.<br>  <br> “The pictures are in perfect harmony with the humorous mood of the story. . . . It’s all done with a commendable amount of taste, imagination, and style.”—<i>School Library Journal</i> (starred review)<br>  <br> “A beautifully convincing tale.”—<i>The New York Times Book Review</i><br>  <br> “Using elements of traditional Japanese art, the illustrator has made marvelously imaginative pictures.”—<i>The Horn Book</i><br>  <br> “Lent’s pictures are a lively blend of finely detailed, delicate drawings and rip-roaring good humor.”—<i>The Boston Globe</i><br>  <br> “A good read-aloud with lots of suspense.”—<i>Learning</i><br>  <br> Awards:<br> ALA Notable Children’s Book<br> Child Study Association Book of the Year<br> <i>The Horn Book</i> Fanfare	https://images-na.ssl-images-amazon.com/images/I/61004YysQHL.jpg	9780140547535	40	25	599	3.94	3225	The Funny Little Woman	https://www.amazon.com/Funny-Little-Woman-Picture-Puffins/dp/0140547533?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140547533	96.04	47.0	31.5656565657	174.605656566
4	1416994157	Brian Floca	Hardcover	The Caldecott Medal Winner, Sibert Honor Book, and <I>New York Times</I> bestseller <I>Locomotive</I> is a rich and detailed sensory exploration of America’s early railroads, from the creator of the <b>“</b>stunning<b>”</b> (<I>Booklist</I>) <I>Moonshot.<BR></I><BR><BR>It is the summer of 1869, and trains, crews, and family are traveling together, riding America’s brand-new transcontinental railroad. These pages come alive with the details of the trip and the sounds, speed, and strength of the mighty locomotives; the work that keeps them moving; and the thrill of travel from plains to mountain to ocean.<BR> <BR>Come hear the hiss of the steam, feel the heat of the engine, watch the landscape race by. Come ride the rails, come cross the young country!	https://images-na.ssl-images-amazon.com/images/I/51aQezX7EaL.jpg	9781416994152	64	37	1259	4.12	4805	Locomotive	https://www.amazon.com/Locomotive-Caldecott-Medal-Brian-Floca/dp/1416994157?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1416994157	69.64	56.0	47.5252525253	173.165252525
9	0618862447	Susan Marie Swanson	Hardcover	<DIV><B>2009 Caldecott Medal Winner</B><BR /><BR /> A spare, patterned text and glowing pictures explore the origins of light that make a house a home in this Caldecott Medal-winning bedtime book for young children. Naming nighttime things that are both comforting and intriguing to preschoolers—a key, a bed, the moon—this timeless book illuminates a reassuring order to the universe.</DIV>	https://images-na.ssl-images-amazon.com/images/I/612GXxNSb9L.jpg	9780618862443	40	11	1598	3.86	7216	The House in the Night	https://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0618862447	56.08	43.0	71.8787878788	170.958787879
27	0618636870	David Macaulay	Paperback	<DIV>Four stories are told simultaneously, with each double-page spread divided into quadrants. The stories do not necessarily take place at the same moment in time, but are they really one story?</DIV>	https://images-na.ssl-images-amazon.com/images/I/51UbUGBf3fL.jpg	9780618636877	32		799	3.76	4058	Black and White	https://www.amazon.com/Black-White-David-Macaulay/dp/0618636870?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0618636870	88.04	38.0	39.9797979798	166.01979798
47	9780689712012	Gail E. Haley	Paperback	Winner of the Caldecott Medal <BR>Once, all the stories in the world belonged to Nyame, the Sky God. He kept them in a box beside his throne. But Ananse, the Spider man, wanted them -- and caught three sly creatures to get them. <BR>This story of how we got our own stories to tell is adapted from an African folktale.	https://images-na.ssl-images-amazon.com/images/I/61IoBzu4mmL.jpg	9780689712012	36		798	3.98	2849	A Story a Story	https://www.amazon.com/Story-Gail-Haley/dp/0689712014?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0689712014	88.08	49.0	27.7676767677	164.847676768
34	9780140507294	Alice Provensen	Paperback	Winner of the Caldecott Medal, this stunningly illustrated book depicts Louis Bleriot's historic first cross-Channel flight.<br><br>“Factually accurate, yes-but also a witty pictorial reincarnation of Bleriot’s first experience of an airship”--<i>Kirkus Reviews</i>	https://images-na.ssl-images-amazon.com/images/I/51eUrT62-nL.jpg	9780140507294	40		799	3.91	2669	The Glorious Flight	https://www.amazon.com/Glorious-Flight-Channel-Bleriot-Picture/dp/0140507299?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140507299	88.04	45.5	25.9494949495	159.489494949
21	9780618894246	David Wisniewski	Paperback	<DIV>Retold from traditional sources and accompanied by David Wisniewski's unique cut-paper illustrations, Golem is a dramatic tale of supernatural forces invoked to save an oppressed people. It also offers a thought-provoking look at the consequences of unleashing power beyond human control. The afterword discusses the legend of the golem and its roots in the history of the Jews. A Caldecott Medal Book.</DIV><br><br><b>Book Details:</b><ul><li>Format: Paperback</li><li>Publication Date: 11/19/2007</li><li>Pages: 32</li><li>Reading Level: Age 9 and Up</li></ul>	https://images-na.ssl-images-amazon.com/images/I/51nx-2e3PDL.jpg	9780618894246	32		799	3.70	3388	Golem	https://www.amazon.com/Golem-David-Wisniewski/dp/0618894241?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0618894241	88.04	35.0	33.2121212121	156.252121212
0	1250076366	Matthew Cordell	Hardcover	<p><b>Winner of the 2018 Caldecott Medal</b></p><p>A girl is lost in a snowstorm. A wolf cub is lost, too. How will they find their way home?</p><p>Paintings rich with feeling tell this satisfying story of friendship and trust. Here is a book set on a wintry night that will spark imaginations and warm hearts, from Matthew Cordell, author of <i>Trouble Gum </i>and <i>Another Brother</i>.</p>	https://images-na.ssl-images-amazon.com/images/I/51iAKzUJ3mL.jpg	9781250076366	48	33	1198	4.15	2386	Wolf in the Snow	https://www.amazon.com/Wolf-Snow-Matthew-Cordell/dp/1250076366?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=1250076366	72.08	57.5	23.0909090909	152.670909091
41	9780140546040	Margaret Musgrove	Paperback	"Artists Leo and Diane Dillon won their second consecutive Caldecott Medal for this stunning ABC of African culture. ""Another virtuoso performance. . . . Such an astute blend of aesthetics and information is admirable, the child's eye will be rewarded many times over.""--Booklist. ALA Notable Book; Caldecott Medal."	https://images-na.ssl-images-amazon.com/images/I/51%2BDtiTS3LL.jpg	9780140546040	32	17	990	3.88	2162	Ashanti to Zulu: African Traditions	https://www.amazon.com/Ashanti-Zulu-African-Traditions-Picture/dp/0140546049?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0140546049	80.4	44.0	20.8282828283	145.228282828
1	9780316213882	Javaka Steptoe	Hardcover	"""This award-winning picture book biography for the elementary grades is a remarkable introduction to the artist Jean-Michel Basquiat, and the concept of self-expression in art."" - Seira Wilson, Amazon Editor<br><br><div><b>Winner of the Randolph Caldecott Medal and </b><b >the Coretta Scott King Illustrator Award</b></div><br>Jean-Michel Basquiat and his unique, collage-style paintings rocketed to fame in the 1980s as a cultural phenomenon unlike anything the art world had ever seen. But before that, he was a little boy who saw art everywhere: in poetry books and museums, in games and in the words that we speak, and in the pulsing energy of New York City. Now, award-winning illustrator Javaka Steptoe's vivid text and bold artwork echoing Basquiat's own introduce young readers to the powerful message that art doesn't always have to be neat or clean--and definitely not inside the lines--to be beautiful."	https://images-na.ssl-images-amazon.com/images/I/61Y4%2BcnccVL.jpg	9780316213882	40	5	1709	4.16	2407	Radiant Child: The Story of Young Artist Jean-Michel Basquiat	https://www.amazon.com/Radiant-Child-Jean-Michel-Childrens-Literature/dp/0316213888?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0316213888	51.64	58.0	23.303030303	132.943030303
35	0689718756	Marcia Brown	Paperback	A full-size reissue of a Caldecott Medal winner offers beautiful collages and an evocative text that capture the elusive mystery of Shadow, a figure from African folklore who lives in the margins of belief and the past. Reissue.	https://images-na.ssl-images-amazon.com/images/I/519C%2B9q7WgL.jpg	9780689718755	40	11	799	3.44	1154	Shadow	https://www.amazon.com/Shadow-French-Blaise-Cendrars-Marcia/dp/0689718756?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0689718756	88.04	22.0	10.6464646465	120.686464646
44	0374418977	Harve Zemach	Paperback	<p><i>Duffy and the Devil</i> was a popular play in Cornwall in the nineteenth century, performed at the Christmas season by groups of young people who went from house to house. The Zemachs have interpreted the folk tale which the play dramatized, recognizable as a version of the widespread Rumpelstiltskin story. Its main themes are familiar, but the character and details of this picture book are entirely Cornish, as robust and distinctive as the higgledy-piggledy, cliff-hanging villages that dot England's southwestern coast from Penzance to Land's End.</p><p>The language spoken by the Christmas players was a rich mixture of local English dialect and Old Cornish (similar to Welsh and Gaelic), and something of this flavor is preserved in Harve Zemach's retelling. Margot Zemach's pen-and-wash illustrations combine a refined sense of comedy with telling observation of character, felicitous drawing with decorative richness, to a degree that surpasses her own past accomplishments.</p><p><i>Duffy and the Devil</i> is a 1973 New York Times Book Review Notable Children's Book of the Year and Outstanding Book of the Year, a 1974 National Book Award Finalist for Children's Books, and the winner of the 1974 Caldecott Medal.</p>	https://images-na.ssl-images-amazon.com/images/I/614TVJIcReL.jpg	9780374418977	40		999	3.40	916	Duffy and the Devil	https://www.amazon.com/Duffy-Devil-Sunburst-Harve-Zemach/dp/0374418977?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0374418977	80.04	20.0	8.24242424242	108.282424242
49	9780374324421	Arthur Ransome	Hardcover	<p>When the Czar proclaims that he will marry his daughter to the man who brings him a flying ship, the Fool of the World sets out to try his luck and meets some unusual companions on the way. </p><p><i>The Fool of the World and the Flying Ship</i> is the winner of the 1969 Caldecott Medal.</p>	https://images-na.ssl-images-amazon.com/images/I/61CgfPql-eL.jpg	9780374324421	48		1999	3.80	1765	The Fool of the World and the Flying Ship	https://www.amazon.com/Fool-World-Flying-Ship-Russian/dp/0374324425?SubscriptionId=AKIAJZAKURNIAY4STOJQ&tag=karslucon-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=0374324425	40.04	40.0	16.8181818182	96.8581818182
